STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,Soil 100mm Temperature degC
UCM,H,194,SOILTD1,5/16/2017 17:00,5/16/2017 17:00,26.55555556
UCM,H,194,SOILTD1,5/16/2017 18:00,5/16/2017 18:00,26.77777778
UCM,H,194,SOILTD1,5/16/2017 19:00,5/16/2017 19:00,26.83333333
UCM,H,194,SOILTD1,5/16/2017 20:00,5/16/2017 20:00,26.61111111
UCM,H,194,SOILTD1,5/16/2017 21:00,5/16/2017 21:00,26.33333333
UCM,H,194,SOILTD1,5/16/2017 22:00,5/16/2017 22:00,25.94444444
UCM,H,194,SOILTD1,5/16/2017 23:00,5/16/2017 23:00,25.5
UCM,H,194,SOILTD1,5/17/2017 0:00,5/17/2017 0:00,25.05555556
UCM,H,194,SOILTD1,5/17/2017 1:00,5/17/2017 1:00,24.72222222
UCM,H,194,SOILTD1,5/17/2017 2:00,5/17/2017 2:00,24.38888889
UCM,H,194,SOILTD1,5/17/2017 3:00,5/17/2017 3:00,24.05555556
UCM,H,194,SOILTD1,5/17/2017 4:00,5/17/2017 4:00,23.77777778
UCM,H,194,SOILTD1,5/17/2017 5:00,5/17/2017 5:00,23.55555556
UCM,H,194,SOILTD1,5/17/2017 6:00,5/17/2017 6:00,23.27777778
UCM,H,194,SOILTD1,5/17/2017 7:00,5/17/2017 7:00,23.05555556
UCM,H,194,SOILTD1,5/17/2017 8:00,5/17/2017 8:00,22.88888889
UCM,H,194,SOILTD1,5/17/2017 9:00,5/17/2017 9:00,22.77777778
UCM,H,194,SOILTD1,5/17/2017 10:00,5/17/2017 10:00,22.88888889
UCM,H,194,SOILTD1,5/17/2017 11:00,5/17/2017 11:00,23.22222222
UCM,H,194,SOILTD1,5/17/2017 12:00,5/17/2017 12:00,24
UCM,H,194,SOILTD1,5/17/2017 13:00,5/17/2017 13:00,
UCM,H,194,SOILTD1,5/17/2017 14:00,5/17/2017 14:00,
UCM,H,194,SOILTD1,5/17/2017 15:00,5/17/2017 15:00,
UCM,H,194,SOILTD1,5/17/2017 16:00,5/17/2017 16:00,
UCM,H,194,SOILTD1,5/17/2017 17:00,5/17/2017 17:00,
UCM,H,194,SOILTD1,5/17/2017 18:00,5/17/2017 18:00,
UCM,H,194,SOILTD1,5/17/2017 19:00,5/17/2017 19:00,
UCM,H,194,SOILTD1,5/17/2017 20:00,5/17/2017 20:00,
UCM,H,194,SOILTD1,5/17/2017 21:00,5/17/2017 21:00,
UCM,H,194,SOILTD1,5/17/2017 22:00,5/17/2017 22:00,
UCM,H,194,SOILTD1,5/17/2017 23:00,5/17/2017 23:00,
UCM,H,194,SOILTD1,5/18/2017 0:00,5/18/2017 0:00,25.88888889
UCM,H,194,SOILTD1,5/18/2017 1:00,5/18/2017 1:00,25.38888889
UCM,H,194,SOILTD1,5/18/2017 2:00,5/18/2017 2:00,24.94444444
UCM,H,194,SOILTD1,5/18/2017 3:00,5/18/2017 3:00,24.5
UCM,H,194,SOILTD1,5/18/2017 4:00,5/18/2017 4:00,24.05555556
UCM,H,194,SOILTD1,5/18/2017 5:00,5/18/2017 5:00,23.66666667
UCM,H,194,SOILTD1,5/18/2017 6:00,5/18/2017 6:00,23.22222222
UCM,H,194,SOILTD1,5/18/2017 7:00,5/18/2017 7:00,22.83333333
UCM,H,194,SOILTD1,5/18/2017 8:00,5/18/2017 8:00,22.5
UCM,H,194,SOILTD1,5/18/2017 9:00,5/18/2017 9:00,22.33333333
UCM,H,194,SOILTD1,5/18/2017 10:00,5/18/2017 10:00,22.55555556
UCM,H,194,SOILTD1,5/18/2017 11:00,5/18/2017 11:00,23.11111111
UCM,H,194,SOILTD1,5/18/2017 12:00,5/18/2017 12:00,24
UCM,H,194,SOILTD1,5/18/2017 13:00,5/18/2017 13:00,24.94444444
UCM,H,194,SOILTD1,5/18/2017 14:00,5/18/2017 14:00,26.22222222
UCM,H,194,SOILTD1,5/18/2017 15:00,5/18/2017 15:00,27.5
UCM,H,194,SOILTD1,5/18/2017 16:00,5/18/2017 16:00,28.55555556
UCM,H,194,SOILTD1,5/18/2017 17:00,5/18/2017 17:00,
UCM,H,194,SOILTD1,5/18/2017 18:00,5/18/2017 18:00,
UCM,H,194,SOILTD1,5/18/2017 19:00,5/18/2017 19:00,
UCM,H,194,SOILTD1,5/18/2017 20:00,5/18/2017 20:00,
UCM,H,194,SOILTD1,5/18/2017 21:00,5/18/2017 21:00,
UCM,H,194,SOILTD1,5/18/2017 22:00,5/18/2017 22:00,
UCM,H,194,SOILTD1,5/18/2017 23:00,5/18/2017 23:00,
UCM,H,194,SOILTD1,5/19/2017 0:00,5/19/2017 0:00,
UCM,H,194,SOILTD1,5/19/2017 1:00,5/19/2017 1:00,
UCM,H,194,SOILTD1,5/19/2017 2:00,5/19/2017 2:00,
UCM,H,194,SOILTD1,5/19/2017 3:00,5/19/2017 3:00,
UCM,H,194,SOILTD1,5/19/2017 4:00,5/19/2017 4:00,
UCM,H,194,SOILTD1,5/19/2017 5:00,5/19/2017 5:00,
UCM,H,194,SOILTD1,5/19/2017 6:00,5/19/2017 6:00,24.11111111
UCM,H,194,SOILTD1,5/19/2017 7:00,5/19/2017 7:00,23.77777778
UCM,H,194,SOILTD1,5/19/2017 8:00,5/19/2017 8:00,23.38888889
UCM,H,194,SOILTD1,5/19/2017 9:00,5/19/2017 9:00,23.27777778
UCM,H,194,SOILTD1,5/19/2017 10:00,5/19/2017 10:00,23.44444444
UCM,H,194,SOILTD1,5/19/2017 11:00,5/19/2017 11:00,24.11111111
UCM,H,194,SOILTD1,5/19/2017 12:00,5/19/2017 12:00,25
UCM,H,194,SOILTD1,5/19/2017 13:00,5/19/2017 13:00,26
UCM,H,194,SOILTD1,5/19/2017 14:00,5/19/2017 14:00,27.16666667
UCM,H,194,SOILTD1,5/19/2017 15:00,5/19/2017 15:00,28.44444444
UCM,H,194,SOILTD1,5/19/2017 16:00,5/19/2017 16:00,29.5
UCM,H,194,SOILTD1,5/19/2017 17:00,5/19/2017 17:00,30.27777778
UCM,H,194,SOILTD1,5/19/2017 18:00,5/19/2017 18:00,30.55555556
UCM,H,194,SOILTD1,5/19/2017 19:00,5/19/2017 19:00,30.5
UCM,H,194,SOILTD1,5/19/2017 20:00,5/19/2017 20:00,30.16666667
UCM,H,194,SOILTD1,5/19/2017 21:00,5/19/2017 21:00,29.77777778
UCM,H,194,SOILTD1,5/19/2017 22:00,5/19/2017 22:00,29.16666667
UCM,H,194,SOILTD1,5/19/2017 23:00,5/19/2017 23:00,28.55555556
UCM,H,194,SOILTD1,5/20/2017 0:00,5/20/2017 0:00,28
UCM,H,194,SOILTD1,5/20/2017 1:00,5/20/2017 1:00,27.44444444
UCM,H,194,SOILTD1,5/20/2017 2:00,5/20/2017 2:00,26.94444444
UCM,H,194,SOILTD1,5/20/2017 3:00,5/20/2017 3:00,26.5
UCM,H,194,SOILTD1,5/20/2017 4:00,5/20/2017 4:00,26.11111111
UCM,H,194,SOILTD1,5/20/2017 5:00,5/20/2017 5:00,25.72222222
UCM,H,194,SOILTD1,5/20/2017 6:00,5/20/2017 6:00,25.33333333
UCM,H,194,SOILTD1,5/20/2017 7:00,5/20/2017 7:00,24.94444444
UCM,H,194,SOILTD1,5/20/2017 8:00,5/20/2017 8:00,24.66666667
UCM,H,194,SOILTD1,5/20/2017 9:00,5/20/2017 9:00,24.5
UCM,H,194,SOILTD1,5/20/2017 10:00,5/20/2017 10:00,24.66666667
UCM,H,194,SOILTD1,5/20/2017 11:00,5/20/2017 11:00,25.27777778
UCM,H,194,SOILTD1,5/20/2017 12:00,5/20/2017 12:00,26.16666667
UCM,H,194,SOILTD1,5/20/2017 13:00,5/20/2017 13:00,27.16666667
UCM,H,194,SOILTD1,5/20/2017 14:00,5/20/2017 14:00,28.38888889
UCM,H,194,SOILTD1,5/20/2017 15:00,5/20/2017 15:00,29.66666667
UCM,H,194,SOILTD1,5/20/2017 16:00,5/20/2017 16:00,30.77777778
UCM,H,194,SOILTD1,5/20/2017 17:00,5/20/2017 17:00,31.55555556
UCM,H,194,SOILTD1,5/20/2017 18:00,5/20/2017 18:00,31.77777778
UCM,H,194,SOILTD1,5/20/2017 19:00,5/20/2017 19:00,31.66666667
UCM,H,194,SOILTD1,5/20/2017 20:00,5/20/2017 20:00,31.33333333
UCM,H,194,SOILTD1,5/20/2017 21:00,5/20/2017 21:00,30.88888889
UCM,H,194,SOILTD1,5/20/2017 22:00,5/20/2017 22:00,30.33333333
UCM,H,194,SOILTD1,5/20/2017 23:00,5/20/2017 23:00,29.77777778
UCM,H,194,SOILTD1,5/21/2017 0:00,5/21/2017 0:00,29.11111111
UCM,H,194,SOILTD1,5/21/2017 1:00,5/21/2017 1:00,28.55555556
UCM,H,194,SOILTD1,5/21/2017 2:00,5/21/2017 2:00,28.05555556
UCM,H,194,SOILTD1,5/21/2017 3:00,5/21/2017 3:00,27.61111111
UCM,H,194,SOILTD1,5/21/2017 4:00,5/21/2017 4:00,27.16666667
UCM,H,194,SOILTD1,5/21/2017 5:00,5/21/2017 5:00,26.77777778
UCM,H,194,SOILTD1,5/21/2017 6:00,5/21/2017 6:00,26.33333333
UCM,H,194,SOILTD1,5/21/2017 7:00,5/21/2017 7:00,25.94444444
UCM,H,194,SOILTD1,5/21/2017 8:00,5/21/2017 8:00,25.61111111
UCM,H,194,SOILTD1,5/21/2017 9:00,5/21/2017 9:00,25.38888889
UCM,H,194,SOILTD1,5/21/2017 10:00,5/21/2017 10:00,25.61111111
UCM,H,194,SOILTD1,5/21/2017 11:00,5/21/2017 11:00,26.22222222
UCM,H,194,SOILTD1,5/21/2017 12:00,5/21/2017 12:00,27.05555556
UCM,H,194,SOILTD1,5/21/2017 13:00,5/21/2017 13:00,28.16666667
UCM,H,194,SOILTD1,5/21/2017 14:00,5/21/2017 14:00,29.38888889
UCM,H,194,SOILTD1,5/21/2017 15:00,5/21/2017 15:00,30.66666667
UCM,H,194,SOILTD1,5/21/2017 16:00,5/21/2017 16:00,31.77777778
UCM,H,194,SOILTD1,5/21/2017 17:00,5/21/2017 17:00,32.5
UCM,H,194,SOILTD1,5/21/2017 18:00,5/21/2017 18:00,32.72222222
UCM,H,194,SOILTD1,5/21/2017 19:00,5/21/2017 19:00,32.61111111
UCM,H,194,SOILTD1,5/21/2017 20:00,5/21/2017 20:00,32.33333333
UCM,H,194,SOILTD1,5/21/2017 21:00,5/21/2017 21:00,31.83333333
UCM,H,194,SOILTD1,5/21/2017 22:00,5/21/2017 22:00,31.22222222
UCM,H,194,SOILTD1,5/21/2017 23:00,5/21/2017 23:00,30.55555556
UCM,H,194,SOILTD1,5/22/2017 0:00,5/22/2017 0:00,29.94444444
UCM,H,194,SOILTD1,5/22/2017 1:00,5/22/2017 1:00,29.38888889
UCM,H,194,SOILTD1,5/22/2017 2:00,5/22/2017 2:00,28.83333333
UCM,H,194,SOILTD1,5/22/2017 3:00,5/22/2017 3:00,28.38888889
UCM,H,194,SOILTD1,5/22/2017 4:00,5/22/2017 4:00,27.94444444
UCM,H,194,SOILTD1,5/22/2017 5:00,5/22/2017 5:00,27.5
UCM,H,194,SOILTD1,5/22/2017 6:00,5/22/2017 6:00,27.05555556
UCM,H,194,SOILTD1,5/22/2017 7:00,5/22/2017 7:00,26.66666667
UCM,H,194,SOILTD1,5/22/2017 8:00,5/22/2017 8:00,26.33333333
UCM,H,194,SOILTD1,5/22/2017 9:00,5/22/2017 9:00,26.11111111
UCM,H,194,SOILTD1,5/22/2017 10:00,5/22/2017 10:00,26.22222222
UCM,H,194,SOILTD1,5/22/2017 11:00,5/22/2017 11:00,26.77777778
UCM,H,194,SOILTD1,5/22/2017 12:00,5/22/2017 12:00,27.66666667
UCM,H,194,SOILTD1,5/22/2017 13:00,5/22/2017 13:00,28.77777778
UCM,H,194,SOILTD1,5/22/2017 14:00,5/22/2017 14:00,30.05555556
UCM,H,194,SOILTD1,5/22/2017 15:00,5/22/2017 15:00,31.22222222
UCM,H,194,SOILTD1,5/22/2017 16:00,5/22/2017 16:00,32.38888889
UCM,H,194,SOILTD1,5/22/2017 17:00,5/22/2017 17:00,33.11111111
UCM,H,194,SOILTD1,5/22/2017 18:00,5/22/2017 18:00,33.38888889
UCM,H,194,SOILTD1,5/22/2017 19:00,5/22/2017 19:00,33.33333333
UCM,H,194,SOILTD1,5/22/2017 20:00,5/22/2017 20:00,33
UCM,H,194,SOILTD1,5/22/2017 21:00,5/22/2017 21:00,32.55555556
UCM,H,194,SOILTD1,5/22/2017 22:00,5/22/2017 22:00,32
UCM,H,194,SOILTD1,5/22/2017 23:00,5/22/2017 23:00,31.38888889
UCM,H,194,SOILTD1,5/23/2017 0:00,5/23/2017 0:00,30.83333333
UCM,H,194,SOILTD1,5/23/2017 1:00,5/23/2017 1:00,30.27777778
UCM,H,194,SOILTD1,5/23/2017 2:00,5/23/2017 2:00,29.83333333
UCM,H,194,SOILTD1,5/23/2017 3:00,5/23/2017 3:00,29.33333333
UCM,H,194,SOILTD1,5/23/2017 4:00,5/23/2017 4:00,28.94444444
UCM,H,194,SOILTD1,5/23/2017 5:00,5/23/2017 5:00,28.5
UCM,H,194,SOILTD1,5/23/2017 6:00,5/23/2017 6:00,28.05555556
UCM,H,194,SOILTD1,5/23/2017 7:00,5/23/2017 7:00,27.66666667
UCM,H,194,SOILTD1,5/23/2017 8:00,5/23/2017 8:00,27.27777778
UCM,H,194,SOILTD1,5/23/2017 9:00,5/23/2017 9:00,27.05555556
UCM,H,194,SOILTD1,5/23/2017 10:00,5/23/2017 10:00,27.22222222
UCM,H,194,SOILTD1,5/23/2017 11:00,5/23/2017 11:00,27.77777778
UCM,H,194,SOILTD1,5/23/2017 12:00,5/23/2017 12:00,28.66666667
UCM,H,194,SOILTD1,5/23/2017 13:00,5/23/2017 13:00,29.66666667
UCM,H,194,SOILTD1,5/23/2017 14:00,5/23/2017 14:00,30.83333333
UCM,H,194,SOILTD1,5/23/2017 15:00,5/23/2017 15:00,32.05555556
UCM,H,194,SOILTD1,5/23/2017 16:00,5/23/2017 16:00,33.16666667
UCM,H,194,SOILTD1,5/23/2017 17:00,5/23/2017 17:00,33.88888889
UCM,H,194,SOILTD1,5/23/2017 18:00,5/23/2017 18:00,34.22222222
UCM,H,194,SOILTD1,5/23/2017 19:00,5/23/2017 19:00,34.05555556
UCM,H,194,SOILTD1,5/23/2017 20:00,5/23/2017 20:00,33.77777778
UCM,H,194,SOILTD1,5/23/2017 21:00,5/23/2017 21:00,33.33333333
UCM,H,194,SOILTD1,5/23/2017 22:00,5/23/2017 22:00,32.77777778
UCM,H,194,SOILTD1,5/23/2017 23:00,5/23/2017 23:00,32.16666667
UCM,H,194,SOILTD1,5/24/2017 0:00,5/24/2017 0:00,31.55555556
UCM,H,194,SOILTD1,5/24/2017 1:00,5/24/2017 1:00,30.94444444
UCM,H,194,SOILTD1,5/24/2017 2:00,5/24/2017 2:00,30.38888889
UCM,H,194,SOILTD1,5/24/2017 3:00,5/24/2017 3:00,29.88888889
UCM,H,194,SOILTD1,5/24/2017 4:00,5/24/2017 4:00,29.38888889
UCM,H,194,SOILTD1,5/24/2017 5:00,5/24/2017 5:00,28.94444444
UCM,H,194,SOILTD1,5/24/2017 6:00,5/24/2017 6:00,28.55555556
UCM,H,194,SOILTD1,5/24/2017 7:00,5/24/2017 7:00,28.11111111
UCM,H,194,SOILTD1,5/24/2017 8:00,5/24/2017 8:00,27.72222222
UCM,H,194,SOILTD1,5/24/2017 9:00,5/24/2017 9:00,27.5
UCM,H,194,SOILTD1,5/24/2017 10:00,5/24/2017 10:00,27.38888889
UCM,H,194,SOILTD1,5/24/2017 11:00,5/24/2017 11:00,27.66666667
UCM,H,194,SOILTD1,5/24/2017 12:00,5/24/2017 12:00,28.38888889
UCM,H,194,SOILTD1,5/24/2017 13:00,5/24/2017 13:00,29.44444444
UCM,H,194,SOILTD1,5/24/2017 14:00,5/24/2017 14:00,30.72222222
UCM,H,194,SOILTD1,5/24/2017 15:00,5/24/2017 15:00,32
UCM,H,194,SOILTD1,5/24/2017 16:00,5/24/2017 16:00,33
UCM,H,194,SOILTD1,5/24/2017 17:00,5/24/2017 17:00,33.61111111
UCM,H,194,SOILTD1,5/24/2017 18:00,5/24/2017 18:00,33.77777778
UCM,H,194,SOILTD1,5/24/2017 19:00,5/24/2017 19:00,33.72222222
UCM,H,194,SOILTD1,5/24/2017 20:00,5/24/2017 20:00,33.44444444
UCM,H,194,SOILTD1,5/24/2017 21:00,5/24/2017 21:00,32.94444444
UCM,H,194,SOILTD1,5/24/2017 22:00,5/24/2017 22:00,32.27777778
UCM,H,194,SOILTD1,5/24/2017 23:00,5/24/2017 23:00,31.66666667
UCM,H,194,SOILTD1,5/25/2017 0:00,5/25/2017 0:00,31
UCM,H,194,SOILTD1,5/25/2017 1:00,5/25/2017 1:00,30.33333333
UCM,H,194,SOILTD1,5/25/2017 2:00,5/25/2017 2:00,29.77777778
UCM,H,194,SOILTD1,5/25/2017 3:00,5/25/2017 3:00,29.16666667
UCM,H,194,SOILTD1,5/25/2017 4:00,5/25/2017 4:00,28.66666667
UCM,H,194,SOILTD1,5/25/2017 5:00,5/25/2017 5:00,28.16666667
UCM,H,194,SOILTD1,5/25/2017 6:00,5/25/2017 6:00,27.66666667
UCM,H,194,SOILTD1,5/25/2017 7:00,5/25/2017 7:00,27.22222222
UCM,H,194,SOILTD1,5/25/2017 8:00,5/25/2017 8:00,26.83333333
UCM,H,194,SOILTD1,5/25/2017 9:00,5/25/2017 9:00,26.61111111
UCM,H,194,SOILTD1,5/25/2017 10:00,5/25/2017 10:00,26.72222222
UCM,H,194,SOILTD1,5/25/2017 11:00,5/25/2017 11:00,27.22222222
UCM,H,194,SOILTD1,5/25/2017 12:00,5/25/2017 12:00,28.05555556
UCM,H,194,SOILTD1,5/25/2017 13:00,5/25/2017 13:00,29
UCM,H,194,SOILTD1,5/25/2017 14:00,5/25/2017 14:00,30.22222222
UCM,H,194,SOILTD1,5/25/2017 15:00,5/25/2017 15:00,31.33333333
UCM,H,194,SOILTD1,5/25/2017 16:00,5/25/2017 16:00,32.27777778
UCM,H,194,SOILTD1,5/25/2017 17:00,5/25/2017 17:00,32.88888889
UCM,H,194,SOILTD1,5/25/2017 18:00,5/25/2017 18:00,33.05555556
UCM,H,194,SOILTD1,5/25/2017 19:00,5/25/2017 19:00,32.83333333
UCM,H,194,SOILTD1,5/25/2017 20:00,5/25/2017 20:00,32.55555556
UCM,H,194,SOILTD1,5/25/2017 21:00,5/25/2017 21:00,32
UCM,H,194,SOILTD1,5/25/2017 22:00,5/25/2017 22:00,31.38888889
UCM,H,194,SOILTD1,5/25/2017 23:00,5/25/2017 23:00,30.72222222
UCM,H,194,SOILTD1,5/26/2017 0:00,5/26/2017 0:00,30.11111111
UCM,H,194,SOILTD1,5/26/2017 1:00,5/26/2017 1:00,29.5
UCM,H,194,SOILTD1,5/26/2017 2:00,5/26/2017 2:00,28.88888889
UCM,H,194,SOILTD1,5/26/2017 3:00,5/26/2017 3:00,28.38888889
UCM,H,194,SOILTD1,5/26/2017 4:00,5/26/2017 4:00,27.88888889
UCM,H,194,SOILTD1,5/26/2017 5:00,5/26/2017 5:00,27.44444444
UCM,H,194,SOILTD1,5/26/2017 6:00,5/26/2017 6:00,27.05555556
UCM,H,194,SOILTD1,5/26/2017 7:00,5/26/2017 7:00,26.66666667
UCM,H,194,SOILTD1,5/26/2017 8:00,5/26/2017 8:00,26.38888889
UCM,H,194,SOILTD1,5/26/2017 9:00,5/26/2017 9:00,26.22222222
UCM,H,194,SOILTD1,5/26/2017 10:00,5/26/2017 10:00,26.16666667
UCM,H,194,SOILTD1,5/26/2017 11:00,5/26/2017 11:00,26.22222222
UCM,H,194,SOILTD1,5/26/2017 12:00,5/26/2017 12:00,26.33333333
UCM,H,194,SOILTD1,5/26/2017 13:00,5/26/2017 13:00,26.66666667
UCM,H,194,SOILTD1,5/26/2017 14:00,5/26/2017 14:00,27.11111111
UCM,H,194,SOILTD1,5/26/2017 15:00,5/26/2017 15:00,27.61111111
UCM,H,194,SOILTD1,5/26/2017 16:00,5/26/2017 16:00,28.22222222
UCM,H,194,SOILTD1,5/26/2017 17:00,5/26/2017 17:00,28.83333333
UCM,H,194,SOILTD1,5/26/2017 18:00,5/26/2017 18:00,29.22222222
UCM,H,194,SOILTD1,5/26/2017 19:00,5/26/2017 19:00,29.27777778
UCM,H,194,SOILTD1,5/26/2017 20:00,5/26/2017 20:00,29.22222222
UCM,H,194,SOILTD1,5/26/2017 21:00,5/26/2017 21:00,29
UCM,H,194,SOILTD1,5/26/2017 22:00,5/26/2017 22:00,28.66666667
UCM,H,194,SOILTD1,5/26/2017 23:00,5/26/2017 23:00,28.22222222
UCM,H,194,SOILTD1,5/27/2017 0:00,5/27/2017 0:00,27.77777778
UCM,H,194,SOILTD1,5/27/2017 1:00,5/27/2017 1:00,27.33333333
UCM,H,194,SOILTD1,5/27/2017 2:00,5/27/2017 2:00,27
UCM,H,194,SOILTD1,5/27/2017 3:00,5/27/2017 3:00,26.66666667
UCM,H,194,SOILTD1,5/27/2017 4:00,5/27/2017 4:00,26.22222222
UCM,H,194,SOILTD1,5/27/2017 5:00,5/27/2017 5:00,25.94444444
UCM,H,194,SOILTD1,5/27/2017 6:00,5/27/2017 6:00,25.61111111
UCM,H,194,SOILTD1,5/27/2017 7:00,5/27/2017 7:00,25.33333333
UCM,H,194,SOILTD1,5/27/2017 8:00,5/27/2017 8:00,25.05555556
UCM,H,194,SOILTD1,5/27/2017 9:00,5/27/2017 9:00,24.94444444
UCM,H,194,SOILTD1,5/27/2017 10:00,5/27/2017 10:00,25
UCM,H,194,SOILTD1,5/27/2017 11:00,5/27/2017 11:00,25.33333333
UCM,H,194,SOILTD1,5/27/2017 12:00,5/27/2017 12:00,26.05555556
UCM,H,194,SOILTD1,5/27/2017 13:00,5/27/2017 13:00,27.16666667
UCM,H,194,SOILTD1,5/27/2017 14:00,5/27/2017 14:00,28.44444444
UCM,H,194,SOILTD1,5/27/2017 15:00,5/27/2017 15:00,29.66666667
UCM,H,194,SOILTD1,5/27/2017 16:00,5/27/2017 16:00,30.77777778
UCM,H,194,SOILTD1,5/27/2017 17:00,5/27/2017 17:00,31.55555556
UCM,H,194,SOILTD1,5/27/2017 18:00,5/27/2017 18:00,31.77777778
UCM,H,194,SOILTD1,5/27/2017 19:00,5/27/2017 19:00,31.77777778
UCM,H,194,SOILTD1,5/27/2017 20:00,5/27/2017 20:00,31.55555556
UCM,H,194,SOILTD1,5/27/2017 21:00,5/27/2017 21:00,31.11111111
UCM,H,194,SOILTD1,5/27/2017 22:00,5/27/2017 22:00,30.55555556
UCM,H,194,SOILTD1,5/27/2017 23:00,5/27/2017 23:00,30
UCM,H,194,SOILTD1,5/28/2017 0:00,5/28/2017 0:00,29.44444444
UCM,H,194,SOILTD1,5/28/2017 1:00,5/28/2017 1:00,28.94444444
UCM,H,194,SOILTD1,5/28/2017 2:00,5/28/2017 2:00,28.44444444
UCM,H,194,SOILTD1,5/28/2017 3:00,5/28/2017 3:00,28
UCM,H,194,SOILTD1,5/28/2017 4:00,5/28/2017 4:00,27.55555556
UCM,H,194,SOILTD1,5/28/2017 5:00,5/28/2017 5:00,27.16666667
UCM,H,194,SOILTD1,5/28/2017 6:00,5/28/2017 6:00,26.77777778
UCM,H,194,SOILTD1,5/28/2017 7:00,5/28/2017 7:00,26.38888889
UCM,H,194,SOILTD1,5/28/2017 8:00,5/28/2017 8:00,26.11111111
UCM,H,194,SOILTD1,5/28/2017 9:00,5/28/2017 9:00,25.88888889
UCM,H,194,SOILTD1,5/28/2017 10:00,5/28/2017 10:00,26.05555556
UCM,H,194,SOILTD1,5/28/2017 11:00,5/28/2017 11:00,26.61111111
UCM,H,194,SOILTD1,5/28/2017 12:00,5/28/2017 12:00,27.44444444
UCM,H,194,SOILTD1,5/28/2017 13:00,5/28/2017 13:00,28.61111111
UCM,H,194,SOILTD1,5/28/2017 14:00,5/28/2017 14:00,29.83333333
UCM,H,194,SOILTD1,5/28/2017 15:00,5/28/2017 15:00,31.16666667
UCM,H,194,SOILTD1,5/28/2017 16:00,5/28/2017 16:00,32.16666667
UCM,H,194,SOILTD1,5/28/2017 17:00,5/28/2017 17:00,32.94444444
UCM,H,194,SOILTD1,5/28/2017 18:00,5/28/2017 18:00,33.22222222
UCM,H,194,SOILTD1,5/28/2017 19:00,5/28/2017 19:00,33.05555556
UCM,H,194,SOILTD1,5/28/2017 20:00,5/28/2017 20:00,32.77777778
UCM,H,194,SOILTD1,5/28/2017 21:00,5/28/2017 21:00,32.33333333
UCM,H,194,SOILTD1,5/28/2017 22:00,5/28/2017 22:00,31.72222222
UCM,H,194,SOILTD1,5/28/2017 23:00,5/28/2017 23:00,31.16666667
UCM,H,194,SOILTD1,5/29/2017 0:00,5/29/2017 0:00,30.55555556
UCM,H,194,SOILTD1,5/29/2017 1:00,5/29/2017 1:00,30
UCM,H,194,SOILTD1,5/29/2017 2:00,5/29/2017 2:00,29.5
UCM,H,194,SOILTD1,5/29/2017 3:00,5/29/2017 3:00,29
UCM,H,194,SOILTD1,5/29/2017 4:00,5/29/2017 4:00,28.55555556
UCM,H,194,SOILTD1,5/29/2017 5:00,5/29/2017 5:00,28.11111111
UCM,H,194,SOILTD1,5/29/2017 6:00,5/29/2017 6:00,27.66666667
UCM,H,194,SOILTD1,5/29/2017 7:00,5/29/2017 7:00,27.22222222
UCM,H,194,SOILTD1,5/29/2017 8:00,5/29/2017 8:00,27
UCM,H,194,SOILTD1,5/29/2017 9:00,5/29/2017 9:00,26.77777778
UCM,H,194,SOILTD1,5/29/2017 10:00,5/29/2017 10:00,26.94444444
UCM,H,194,SOILTD1,5/29/2017 11:00,5/29/2017 11:00,27.44444444
UCM,H,194,SOILTD1,5/29/2017 12:00,5/29/2017 12:00,28.33333333
UCM,H,194,SOILTD1,5/29/2017 13:00,5/29/2017 13:00,29.38888889
UCM,H,194,SOILTD1,5/29/2017 14:00,5/29/2017 14:00,30.61111111
UCM,H,194,SOILTD1,5/29/2017 15:00,5/29/2017 15:00,31.77777778
UCM,H,194,SOILTD1,5/29/2017 16:00,5/29/2017 16:00,32.72222222
UCM,H,194,SOILTD1,5/29/2017 17:00,5/29/2017 17:00,33.33333333
UCM,H,194,SOILTD1,5/29/2017 18:00,5/29/2017 18:00,33.5
UCM,H,194,SOILTD1,5/29/2017 19:00,5/29/2017 19:00,33.33333333
UCM,H,194,SOILTD1,5/29/2017 20:00,5/29/2017 20:00,33
UCM,H,194,SOILTD1,5/29/2017 21:00,5/29/2017 21:00,32.55555556
UCM,H,194,SOILTD1,5/29/2017 22:00,5/29/2017 22:00,32
UCM,H,194,SOILTD1,5/29/2017 23:00,5/29/2017 23:00,31.38888889
UCM,H,194,SOILTD1,5/30/2017 0:00,5/30/2017 0:00,30.77777778
UCM,H,194,SOILTD1,5/30/2017 1:00,5/30/2017 1:00,30.22222222
UCM,H,194,SOILTD1,5/30/2017 2:00,5/30/2017 2:00,29.61111111
UCM,H,194,SOILTD1,5/30/2017 3:00,5/30/2017 3:00,29.11111111
UCM,H,194,SOILTD1,5/30/2017 4:00,5/30/2017 4:00,28.66666667
UCM,H,194,SOILTD1,5/30/2017 5:00,5/30/2017 5:00,28.22222222
UCM,H,194,SOILTD1,5/30/2017 6:00,5/30/2017 6:00,27.77777778
UCM,H,194,SOILTD1,5/30/2017 7:00,5/30/2017 7:00,27.33333333
UCM,H,194,SOILTD1,5/30/2017 8:00,5/30/2017 8:00,27
UCM,H,194,SOILTD1,5/30/2017 9:00,5/30/2017 9:00,26.77777778
