"Climate profile","Temp_continuous","Proportion_continuous"
"Cold variable",13.6,0.289187027027027
"Cold variable",13.7,0.288476959459459
"Cold variable",13.8,0.287811891891892
"Cold variable",13.9,0.287193040540541
"Cold variable",14,0.286621621621622
"Cold variable",14.1,0.286098851351351
"Cold variable",14.2,0.285625945945946
"Cold variable",14.3,0.285204121621622
"Cold variable",14.4,0.284834594594595
"Cold variable",14.5,0.284518581081081
"Cold variable",14.6,0.284257297297297
"Cold variable",14.7,0.284051959459459
"Cold variable",14.8,0.283903783783784
"Cold variable",14.9,0.283813986486486
"Cold variable",15,0.283783783783784
"Cold variable",15.1,0.283768682432432
"Cold variable",15.2,0.283723783783784
"Cold variable",15.3,0.283649695945946
"Cold variable",15.4,0.283547027027027
"Cold variable",15.5,0.283416385135135
"Cold variable",15.6,0.283258378378378
"Cold variable",15.7,0.283073614864865
"Cold variable",15.8,0.282862702702703
"Cold variable",15.9,0.28262625
"Cold variable",16,0.282364864864865
"Cold variable",16.1,0.282079155405405
"Cold variable",16.2,0.28176972972973
"Cold variable",16.3,0.281437195945946
"Cold variable",16.4,0.281082162162162
"Cold variable",16.5,0.280705236486486
"Cold variable",16.6,0.280307027027027
"Cold variable",16.7,0.279888141891892
"Cold variable",16.8,0.279449189189189
"Cold variable",16.9,0.278990777027027
"Cold variable",17,0.278513513513513
"Cold variable",17.1,0.278018006756757
"Cold variable",17.2,0.277504864864865
"Cold variable",17.3,0.276974695945946
"Cold variable",17.4,0.276428108108108
"Cold variable",17.5,0.275865709459459
"Cold variable",17.6,0.275288108108108
"Cold variable",17.7,0.274695912162162
"Cold variable",17.8,0.27408972972973
"Cold variable",17.9,0.273470168918919
"Cold variable",18,0.272837837837838
"Cold variable",18.1,0.272193344594595
"Cold variable",18.2,0.271537297297297
"Cold variable",18.3,0.270870304054054
"Cold variable",18.4,0.270192972972973
"Cold variable",18.5,0.269505912162162
"Cold variable",18.6,0.26880972972973
"Cold variable",18.7,0.268105033783784
"Cold variable",18.8,0.267392432432432
"Cold variable",18.9,0.266672533783784
"Cold variable",19,0.265945945945946
"Cold variable",19.1,0.265213277027027
"Cold variable",19.2,0.264475135135135
"Cold variable",19.3,0.263732128378378
"Cold variable",19.4,0.262984864864865
"Cold variable",19.5,0.262233952702703
"Cold variable",19.6,0.26148
"Cold variable",19.7,0.260723614864865
"Cold variable",19.8,0.259965405405405
"Cold variable",19.9,0.25920597972973
"Cold variable",20,0.258445945945946
"Cold variable",20.1,0.257685912162162
"Cold variable",20.2,0.256926486486486
"Cold variable",20.3,0.256168277027027
"Cold variable",20.4,0.255411891891892
"Cold variable",20.5,0.254657939189189
"Cold variable",20.6,0.253907027027027
"Cold variable",20.7,0.253159763513513
"Cold variable",20.8,0.252416756756757
"Cold variable",20.9,0.251678614864865
"Cold variable",21,0.250945945945946
"Cold variable",21.1,0.250219358108108
"Cold variable",21.2,0.249499459459459
"Cold variable",21.3,0.248786858108108
"Cold variable",21.4,0.248082162162162
"Cold variable",21.5,0.24738597972973
"Cold variable",21.6,0.246698918918919
"Cold variable",21.7,0.246021587837838
"Cold variable",21.8,0.245354594594595
"Cold variable",21.9,0.244698547297297
"Cold variable",22,0.244054054054054
"Cold variable",22.1,0.243421722972973
"Cold variable",22.2,0.242802162162162
"Cold variable",22.3,0.24219597972973
"Cold variable",22.4,0.241603783783784
"Cold variable",22.5,0.241026182432432
"Cold variable",22.6,0.240463783783784
"Cold variable",22.7,0.239917195945946
"Cold variable",22.8,0.239387027027027
"Cold variable",22.9,0.238873885135135
"Cold variable",23,0.238378378378378
"Cold variable",23.1,0.237901114864865
"Cold variable",23.2,0.237442702702703
"Cold variable",23.3,0.23700375
"Cold variable",23.4,0.236584864864865
"Cold variable",23.5,0.236186655405405
"Cold variable",23.6,0.23580972972973
"Cold variable",23.7,0.235454695945946
"Cold variable",23.8,0.235122162162162
"Cold variable",23.9,0.234812736486486
"Cold variable",24,0.234527027027027
"Cold variable",24.1,0.234265641891892
"Cold variable",24.2,0.234029189189189
"Cold variable",24.3,0.233818277027027
"Cold variable",24.4,0.233633513513513
"Cold variable",24.5,0.233475506756757
"Cold variable",24.6,0.233344864864865
"Cold variable",24.7,0.233242195945946
"Cold variable",24.8,0.233168108108108
"Cold variable",24.9,0.233123209459459
"Cold variable",25,0.233108108108108
"Cold variable",25.1,0.233038641891892
"Cold variable",25.2,0.232832108108108
"Cold variable",25.3,0.232491304054054
"Cold variable",25.4,0.232019027027027
"Cold variable",25.5,0.231418074324324
"Cold variable",25.6,0.230691243243243
"Cold variable",25.7,0.229841331081081
"Cold variable",25.8,0.228871135135135
"Cold variable",25.9,0.227783452702703
"Cold variable",26,0.226581081081081
"Cold variable",26.1,0.225266817567568
"Cold variable",26.2,0.223843459459459
"Cold variable",26.3,0.222313804054054
"Cold variable",26.4,0.220680648648649
"Cold variable",26.5,0.218946790540541
"Cold variable",26.6,0.217115027027027
"Cold variable",26.7,0.215188155405405
"Cold variable",26.8,0.213168972972973
"Cold variable",26.9,0.211060277027027
"Cold variable",27,0.208864864864865
"Cold variable",27.1,0.206585533783784
"Cold variable",27.2,0.204225081081081
"Cold variable",27.3,0.201786304054054
"Cold variable",27.4,0.199272
"Cold variable",27.5,0.196684966216216
"Cold variable",27.6,0.194028
"Cold variable",27.7,0.191303898648649
"Cold variable",27.8,0.188515459459459
"Cold variable",27.9,0.18566547972973
"Cold variable",28,0.182756756756757
"Cold variable",28.1,0.179792087837838
"Cold variable",28.2,0.17677427027027
"Cold variable",28.3,0.173706101351351
"Cold variable",28.4,0.170590378378378
"Cold variable",28.5,0.167429898648649
"Cold variable",28.6,0.164227459459459
"Cold variable",28.7,0.160985858108108
"Cold variable",28.8,0.157707891891892
"Cold variable",28.9,0.154396358108108
"Cold variable",29,0.151054054054054
"Cold variable",29.1,0.147683777027027
"Cold variable",29.2,0.144288324324324
"Cold variable",29.3,0.140870493243243
"Cold variable",29.4,0.137433081081081
"Cold variable",29.5,0.133978885135135
"Cold variable",29.6,0.130510702702703
"Cold variable",29.7,0.127031331081081
"Cold variable",29.8,0.123543567567567
"Cold variable",29.9,0.12005020945946
"Cold variable",30,0.116554054054054
"Cold variable",30.1,0.113057898648649
"Cold variable",30.2,0.10956454054054
"Cold variable",30.3,0.106076777027027
"Cold variable",30.4,0.102597405405405
"Cold variable",30.5,0.099129222972973
"Cold variable",30.6,0.095675027027027
"Cold variable",30.7,0.0922376148648648
"Cold variable",30.8,0.0888197837837837
"Cold variable",30.9,0.0854243310810811
"Cold variable",31,0.0820540540540541
"Cold variable",31.1,0.07871175
"Cold variable",31.2,0.0754002162162161
"Cold variable",31.3,0.0721222499999998
"Cold variable",31.4,0.0688806486486487
"Cold variable",31.5,0.0656782094594594
"Cold variable",31.6,0.0625177297297297
"Cold variable",31.7,0.0594020067567567
"Cold variable",31.8,0.0563338378378377
"Cold variable",31.9,0.0533160202702703
"Cold variable",32,0.0503513513513514
"Cold variable",32.1,0.0474426283783783
"Cold variable",32.2,0.0445926486486486
"Cold variable",32.3,0.0418042094594593
"Cold variable",32.4,0.0390801081081081
"Cold variable",32.5,0.0364231418918919
"Cold variable",32.6,0.0338361081081081
"Cold variable",32.7,0.031321804054054
"Cold variable",32.8,0.0288830270270269
"Cold variable",32.9,0.0265225743243244
"Cold variable",33,0.0242432432432432
"Cold variable",33.1,0.022047831081081
"Cold variable",33.2,0.0199391351351351
"Cold variable",33.3,0.0179199527027026
"Cold variable",33.4,0.015993081081081
"Cold variable",33.5,0.0141613175675676
"Cold variable",33.6,0.0124274594594594
"Cold variable",33.7,0.010794304054054
"Cold variable",33.8,0.00926464864864858
"Cold variable",33.9,0.00784129054054046
"Cold variable",34,0.00652702702702702
"Cold variable",34.1,0.00532465540540539
"Cold variable",34.2,0.00423697297297295
"Cold variable",34.3,0.00326677702702699
"Cold variable",34.4,0.00241686486486482
"Cold variable",34.5,0.00169003378378379
"Cold variable",34.6,0.00108908108108107
"Cold variable",34.7,0.000616804054054042
"Cold variable",34.8,0.000275999999999988
"Cold variable",34.9,6.94662162162087e-05
"Cold variable",35,0
"Cold variable",35.1,0
"Cold variable",35.2,0
"Cold variable",35.3,0
"Cold variable",35.4,0
"Cold variable",35.5,0
"Cold variable",35.6,0
"Cold variable",35.7,0
"Cold variable",35.8,0
"Cold variable",35.9,0
"Cold variable",36,0
"Cold variable",36.1,0
"Cold variable",36.2,0
"Cold variable",36.3,0
"Cold variable",36.4,0
"Cold variable",36.5,0
"Cold variable",36.6,0
"Cold variable",36.7,0
"Cold variable",36.8,0
"Cold variable",36.9,0
"Cold variable",37,0
"Cold variable",37.1,0
"Cold variable",37.2,0
"Cold variable",37.3,0
"Cold variable",37.4,0
"Cold variable",37.5,0
"Cold variable",37.6,0
"Cold variable",37.7,0
"Cold variable",37.8,0
"Cold variable",37.9,0
"Cold variable",38,0
"Cold variable",38.1,0
"Cold variable",38.2,0
"Cold variable",38.3,0
"Cold variable",38.4,0
"Cold variable",38.5,0
"Cold variable",38.6,0
"Cold variable",38.7,0
"Cold variable",38.8,0
"Cold variable",38.9,0
"Cold variable",39,0
"Cold variable",39.1,0
"Cold variable",39.2,0
"Cold variable",39.3,0
"Cold variable",39.4,0
"Cold variable",39.5,0
"Cold variable",39.6,0
"Cold variable",39.7,0
"Cold variable",39.8,0
"Cold variable",39.9,0
"Cold variable",40,0
"Cold variable",40.1,0
"Cold variable",40.2,0
"Cold variable",40.3,0
"Cold variable",40.4,0
"Cold variable",40.5,0
"Cold variable",40.6,0
"Cold variable",40.7,0
"Cold variable",40.8,0
"Cold variable",40.9,0
"Cold variable",41,0
"Cold variable",41.1,0
"Cold variable",41.2,0
"Cold variable",41.3,0
"Cold variable",41.4,0
"Cold variable",41.5,0
"Cold variable",41.6,0
"Cold variable",41.7,0
"Cold variable",41.8,0
"Cold variable",41.9,0
"Cold variable",42,0
"Cold variable",42.1,0
"Cold variable",42.2,0
"Cold variable",42.3,0
"Cold variable",42.4,0
"Cold variable",42.5,0
"Cold variable",42.6,0
"Cold variable",42.7,0
"Cold variable",42.8,0
"Cold variable",42.9,0
"Cold variable",43,0
"Cold variable",43.1,0
"Cold variable",43.2,0
"Cold variable",43.3,0
"Cold variable",43.4,0
"Cold variable",43.5,0
"Cold variable",43.6,0
"Cold variable",43.7,0
"Cold variable",43.8,0
"Cold variable",43.9,0
"Cold variable",44,0
"Cold variable",44.1,0
"Cold variable",44.2,0
"Cold variable",44.3,0
"Cold variable",44.4,0
"Cold variable",44.5,0
"Cold variable",44.6,0
"Cold variable",44.7,0
"Cold variable",44.8,0
"Cold variable",44.9,0
"Cold variable",45,0
"Cold variable",45.1,0
"Cold variable",45.2,0
"Cold variable",45.3,0
"Cold variable",45.4,0
"Cold variable",45.5,0
"Cold variable",45.6,0
"Cold variable",45.7,0
"Cold variable",45.8,0
"Cold variable",45.9,0
"Cold variable",46,0
"Cold variable",46.1,0
"Cold variable",46.2,0
"Cold variable",46.3,0
"Cold variable",46.4,0
"Cold variable",46.5,0
"Cold variable",46.6,0
"Cold variable",46.7,0
"Cold variable",46.8,0
"Cold variable",46.9,0
"Cold variable",47,0
"Cold variable",47.1,0
"Cold variable",47.2,0
"Cold variable",47.3,0
"Cold variable",47.4,0
"Cold variable",47.5,0
"Cold variable",47.6,0
"Cold variable",47.7,0
"Cold variable",47.8,0
"Cold variable",47.9,0
"Cold variable",48,0
"Cold variable",48.1,0
"Cold variable",48.2,0
"Cold variable",48.3,0
"Cold variable",48.4,0
"Cold variable",48.5,0
"Cold variable",48.6,0
"Cold variable",48.7,0
"Cold variable",48.8,0
"Cold variable",48.9,0
"Cold variable",49,0
"Cold variable",49.1,0
"Cold variable",49.2,0
"Cold variable",49.3,0
"Cold variable",49.4,0
"Cold variable",49.5,0
"Cold variable",49.6,0
"Cold variable",49.7,0
"Cold variable",49.8,0
"Cold variable",49.9,0
"Cold variable",50,0
"Cold variable",50.1,0
"Cold variable",50.2,0
"Cold variable",50.3,0
"Cold variable",50.4,0
"Cold variable",50.5,0
"Cold variable",50.6,0
"Cold variable",50.7,0
"Cold variable",50.8,0
"Cold variable",50.9,0
"Cold variable",51,0
"Cold variable",51.1,0
"Cold variable",51.2,0
"Cold variable",51.3,0
"Cold variable",51.4,0
"Cold variable",51.5,0
"Cold variable",51.6,0
"Cold variable",51.7,0
"Cold variable",51.8,0
"Cold variable",51.9,0
"Cold variable",52,0
"Cold variable",52.1,0
"Cold variable",52.2,0
"Cold variable",52.3,0
"Cold variable",52.4,0
"Cold variable",52.5,0
"Cold variable",52.6,0
"Cold variable",52.7,0
"Cold variable",52.8,0
"Cold variable",52.9,0
"Cold variable",53,0
"Cold variable",53.1,0
"Cold variable",53.2,0
"Cold variable",53.3,0
"Cold variable",53.4,0
"Cold variable",53.5,0
"Cold variable",53.6,0
"Cold variable",53.7,0
"Cold variable",53.8,0
"Cold variable",53.9,0
"Cold variable",54,0
"Cold variable",54.1,0
"Cold variable",54.2,0
"Cold variable",54.3,0
"Cold variable",54.4,0
"Cold variable",54.5,0
"Cold variable",54.6,0
"Cold variable",54.7,0
"Cold variable",54.8,0
"Cold variable",54.9,0
"Cold variable",55,0
"Hot stable",-5,-3.46944695195361e-18
"Hot stable",-4.9,0.000528661016949147
"Hot stable",-4.8,0.00109708474576271
"Hot stable",-4.7,0.00170435593220339
"Hot stable",-4.6,0.0023495593220339
"Hot stable",-4.5,0.00303177966101695
"Hot stable",-4.4,0.00375010169491525
"Hot stable",-4.3,0.00450361016949152
"Hot stable",-4.2,0.00529138983050847
"Hot stable",-4.1,0.00611252542372881
"Hot stable",-4,0.00696610169491525
"Hot stable",-3.9,0.00785120338983051
"Hot stable",-3.8,0.00876691525423729
"Hot stable",-3.7,0.0097123220338983
"Hot stable",-3.6,0.0106865084745763
"Hot stable",-3.5,0.0116885593220339
"Hot stable",-3.4,0.0127175593220339
"Hot stable",-3.3,0.013772593220339
"Hot stable",-3.2,0.0148527457627119
"Hot stable",-3.1,0.0159571016949153
"Hot stable",-3,0.0170847457627119
"Hot stable",-2.9,0.0182347627118644
"Hot stable",-2.8,0.0194062372881356
"Hot stable",-2.7,0.0205982542372881
"Hot stable",-2.6,0.0218098983050848
"Hot stable",-2.5,0.0230402542372881
"Hot stable",-2.4,0.024288406779661
"Hot stable",-2.3,0.0255534406779661
"Hot stable",-2.2,0.0268344406779661
"Hot stable",-2.1,0.0281304915254237
"Hot stable",-2,0.0294406779661017
"Hot stable",-1.9,0.0307640847457627
"Hot stable",-1.8,0.0320997966101695
"Hot stable",-1.7,0.0334468983050847
"Hot stable",-1.6,0.0348044745762712
"Hot stable",-1.5,0.0361716101694915
"Hot stable",-1.4,0.0375473898305085
"Hot stable",-1.3,0.0389308983050847
"Hot stable",-1.2,0.0403212203389831
"Hot stable",-1.1,0.0417174406779661
"Hot stable",-1,0.0431186440677966
"Hot stable",-0.899999999999999,0.0445239152542373
"Hot stable",-0.8,0.0459323389830509
"Hot stable",-0.7,0.047343
"Hot stable",-0.6,0.0487549830508475
"Hot stable",-0.5,0.0501673728813559
"Hot stable",-0.399999999999999,0.0515792542372881
"Hot stable",-0.3,0.0529897118644068
"Hot stable",-0.199999999999999,0.0543978305084746
"Hot stable",-0.0999999999999996,0.0558026949152542
"Hot stable",0,0.0572033898305085
"Hot stable",0.100000000000001,0.058599
"Hot stable",0.2,0.0599886101694915
"Hot stable",0.300000000000001,0.0613713050847458
"Hot stable",0.4,0.0627461694915254
"Hot stable",0.5,0.0641122881355932
"Hot stable",0.600000000000001,0.0654687457627119
"Hot stable",0.7,0.0668146271186441
"Hot stable",0.800000000000001,0.0681490169491526
"Hot stable",0.9,0.069471
"Hot stable",1,0.0707796610169492
"Hot stable",1.1,0.0720740847457627
"Hot stable",1.2,0.0733533559322034
"Hot stable",1.3,0.0746165593220339
"Hot stable",1.4,0.075862779661017
"Hot stable",1.5,0.0770911016949153
"Hot stable",1.6,0.0783006101694915
"Hot stable",1.7,0.0794903898305085
"Hot stable",1.8,0.0806595254237288
"Hot stable",1.9,0.0818071016949153
"Hot stable",2,0.0829322033898305
"Hot stable",2.1,0.0840339152542373
"Hot stable",2.2,0.0851113220338983
"Hot stable",2.3,0.0861635084745763
"Hot stable",2.4,0.0871895593220339
"Hot stable",2.5,0.0881885593220339
"Hot stable",2.6,0.089159593220339
"Hot stable",2.7,0.0901017457627119
"Hot stable",2.8,0.0910141016949153
"Hot stable",2.9,0.0918957457627119
"Hot stable",3,0.0927457627118644
"Hot stable",3.1,0.0935632372881356
"Hot stable",3.2,0.0943472542372882
"Hot stable",3.3,0.0950968983050847
"Hot stable",3.4,0.0958112542372881
"Hot stable",3.5,0.096489406779661
"Hot stable",3.6,0.0971304406779661
"Hot stable",3.7,0.0977334406779661
"Hot stable",3.8,0.0982974915254237
"Hot stable",3.9,0.0988216779661017
"Hot stable",4,0.0993050847457627
"Hot stable",4.1,0.0997467966101695
"Hot stable",4.2,0.100145898305085
"Hot stable",4.3,0.100501474576271
"Hot stable",4.4,0.100812610169492
"Hot stable",4.5,0.101078389830508
"Hot stable",4.6,0.101297898305085
"Hot stable",4.7,0.101470220338983
"Hot stable",4.8,0.101594440677966
"Hot stable",4.9,0.101669644067797
"Hot stable",5,0.101694915254237
"Hot stable",5.1,0.101787514124294
"Hot stable",5.2,0.102062824858757
"Hot stable",5.3,0.102517118644068
"Hot stable",5.4,0.103146666666667
"Hot stable",5.5,0.103947740112994
"Hot stable",5.6,0.104916610169492
"Hot stable",5.7,0.106049548022599
"Hot stable",5.8,0.107342824858757
"Hot stable",5.9,0.108792711864407
"Hot stable",6,0.110395480225989
"Hot stable",6.1,0.112147401129944
"Hot stable",6.2,0.114044745762712
"Hot stable",6.3,0.116083785310734
"Hot stable",6.4,0.118260790960452
"Hot stable",6.5,0.120572033898305
"Hot stable",6.6,0.123013785310735
"Hot stable",6.7,0.125582316384181
"Hot stable",6.8,0.128273898305085
"Hot stable",6.9,0.131084802259887
"Hot stable",7,0.134011299435028
"Hot stable",7.1,0.137049661016949
"Hot stable",7.2,0.14019615819209
"Hot stable",7.3,0.143447062146893
"Hot stable",7.4,0.146798644067797
"Hot stable",7.5,0.150247175141243
"Hot stable",7.6,0.153788926553672
"Hot stable",7.7,0.157420169491525
"Hot stable",7.8,0.161137175141243
"Hot stable",7.9,0.164936214689266
"Hot stable",8,0.168813559322034
"Hot stable",8.1,0.172765480225989
"Hot stable",8.2,0.176788248587571
"Hot stable",8.3,0.18087813559322
"Hot stable",8.4,0.185031412429379
"Hot stable",8.5,0.189244350282486
"Hot stable",8.6,0.193513220338983
"Hot stable",8.7,0.197834293785311
"Hot stable",8.8,0.20220384180791
"Hot stable",8.9,0.20661813559322
"Hot stable",9,0.211073446327684
"Hot stable",9.1,0.21556604519774
"Hot stable",9.2,0.220092203389831
"Hot stable",9.3,0.224648192090395
"Hot stable",9.4,0.229230282485876
"Hot stable",9.5,0.233834745762712
"Hot stable",9.6,0.238457853107345
"Hot stable",9.7,0.243095875706215
"Hot stable",9.8,0.247745084745763
"Hot stable",9.9,0.252401751412429
"Hot stable",10,0.257062146892655
"Hot stable",10.1,0.261722542372881
"Hot stable",10.2,0.266379209039548
"Hot stable",10.3,0.271028418079096
"Hot stable",10.4,0.275666440677966
"Hot stable",10.5,0.280289548022599
"Hot stable",10.6,0.284894011299435
"Hot stable",10.7,0.289476101694915
"Hot stable",10.8,0.29403209039548
"Hot stable",10.9,0.298558248587571
"Hot stable",11,0.303050847457627
"Hot stable",11.1,0.30750615819209
"Hot stable",11.2,0.311920451977401
"Hot stable",11.3,0.31629
"Hot stable",11.4,0.320611073446328
"Hot stable",11.5,0.324879943502825
"Hot stable",11.6,0.329092881355932
"Hot stable",11.7,0.33324615819209
"Hot stable",11.8,0.33733604519774
"Hot stable",11.9,0.341358813559322
"Hot stable",12,0.345310734463277
"Hot stable",12.1,0.349188079096045
"Hot stable",12.2,0.352987118644068
"Hot stable",12.3,0.356704124293785
"Hot stable",12.4,0.360335367231638
"Hot stable",12.5,0.363877118644068
"Hot stable",12.6,0.367325649717514
"Hot stable",12.7,0.370677231638418
"Hot stable",12.8,0.37392813559322
"Hot stable",12.9,0.377074632768362
"Hot stable",13,0.380112994350283
"Hot stable",13.1,0.383039491525424
"Hot stable",13.2,0.385850395480226
"Hot stable",13.3,0.38854197740113
"Hot stable",13.4,0.391110508474576
"Hot stable",13.5,0.393552259887006
"Hot stable",13.6,0.395863502824859
"Hot stable",13.7,0.398040508474576
"Hot stable",13.8,0.400079548022599
"Hot stable",13.9,0.401976892655367
"Hot stable",14,0.403728813559322
"Hot stable",14.1,0.405331581920904
"Hot stable",14.2,0.406781468926554
"Hot stable",14.3,0.408074745762712
"Hot stable",14.4,0.409207683615819
"Hot stable",14.5,0.410176553672316
"Hot stable",14.6,0.410977627118644
"Hot stable",14.7,0.411607175141243
"Hot stable",14.8,0.412061468926554
"Hot stable",14.9,0.412336779661017
"Hot stable",15,0.412429378531073
"Hot stable",15.1,0.412422644067797
"Hot stable",15.2,0.412402621468926
"Hot stable",15.3,0.412369581920904
"Hot stable",15.4,0.412323796610169
"Hot stable",15.5,0.412265536723164
"Hot stable",15.6,0.412195073446328
"Hot stable",15.7,0.412112677966102
"Hot stable",15.8,0.412018621468927
"Hot stable",15.9,0.411913175141243
"Hot stable",16,0.411796610169491
"Hot stable",16.1,0.411669197740113
"Hot stable",16.2,0.411531209039548
"Hot stable",16.3,0.411382915254237
"Hot stable",16.4,0.411224587570621
"Hot stable",16.5,0.411056497175141
"Hot stable",16.6,0.410878915254237
"Hot stable",16.7,0.41069211299435
"Hot stable",16.8,0.410496361581921
"Hot stable",16.9,0.41029193220339
"Hot stable",17,0.410079096045198
"Hot stable",17.1,0.409858124293785
"Hot stable",17.2,0.409629288135593
"Hot stable",17.3,0.409392858757062
"Hot stable",17.4,0.409149107344633
"Hot stable",17.5,0.408898305084746
"Hot stable",17.6,0.408640723163842
"Hot stable",17.7,0.408376632768362
"Hot stable",17.8,0.408106305084746
"Hot stable",17.9,0.407830011299435
"Hot stable",18,0.40754802259887
"Hot stable",18.1,0.407260610169491
"Hot stable",18.2,0.40696804519774
"Hot stable",18.3,0.406670598870057
"Hot stable",18.4,0.406368542372881
"Hot stable",18.5,0.406062146892655
"Hot stable",18.6,0.405751683615819
"Hot stable",18.7,0.405437423728813
"Hot stable",18.8,0.405119638418079
"Hot stable",18.9,0.404798598870056
"Hot stable",19,0.404474576271186
"Hot stable",19.1,0.40414784180791
"Hot stable",19.2,0.403818666666667
"Hot stable",19.3,0.403487322033898
"Hot stable",19.4,0.403154079096045
"Hot stable",19.5,0.402819209039548
"Hot stable",19.6,0.402482983050847
"Hot stable",19.7,0.402145672316384
"Hot stable",19.8,0.401807548022599
"Hot stable",19.9,0.401468881355932
"Hot stable",20,0.401129943502825
"Hot stable",20.1,0.400791005649717
"Hot stable",20.2,0.400452338983051
"Hot stable",20.3,0.400114214689266
"Hot stable",20.4,0.399776903954802
"Hot stable",20.5,0.399440677966102
"Hot stable",20.6,0.399105807909604
"Hot stable",20.7,0.398772564971751
"Hot stable",20.8,0.398441220338983
"Hot stable",20.9,0.39811204519774
"Hot stable",21,0.397785310734463
"Hot stable",21.1,0.397461288135593
"Hot stable",21.2,0.397140248587571
"Hot stable",21.3,0.396822463276836
"Hot stable",21.4,0.396508203389831
"Hot stable",21.5,0.396197740112994
"Hot stable",21.6,0.395891344632768
"Hot stable",21.7,0.395589288135593
"Hot stable",21.8,0.39529184180791
"Hot stable",21.9,0.394999276836158
"Hot stable",22,0.39471186440678
"Hot stable",22.1,0.394429875706215
"Hot stable",22.2,0.394153581920904
"Hot stable",22.3,0.393883254237288
"Hot stable",22.4,0.393619163841808
"Hot stable",22.5,0.393361581920904
"Hot stable",22.6,0.393110779661017
"Hot stable",22.7,0.392867028248588
"Hot stable",22.8,0.392630598870057
"Hot stable",22.9,0.392401762711864
"Hot stable",23,0.392180790960452
"Hot stable",23.1,0.39196795480226
"Hot stable",23.2,0.391763525423729
"Hot stable",23.3,0.391567774011299
"Hot stable",23.4,0.391380971751412
"Hot stable",23.5,0.391203389830509
"Hot stable",23.6,0.391035299435028
"Hot stable",23.7,0.390876971751412
"Hot stable",23.8,0.390728677966102
"Hot stable",23.9,0.390590689265537
"Hot stable",24,0.390463276836158
"Hot stable",24.1,0.390346711864407
"Hot stable",24.2,0.390241265536723
"Hot stable",24.3,0.390147209039548
"Hot stable",24.4,0.390064813559322
"Hot stable",24.5,0.389994350282486
"Hot stable",24.6,0.38993609039548
"Hot stable",24.7,0.389890305084746
"Hot stable",24.8,0.389857265536723
"Hot stable",24.9,0.389837242937853
"Hot stable",25,0.389830508474576
"Hot stable",25.1,0.389742960451977
"Hot stable",25.2,0.389482666666667
"Hot stable",25.3,0.389053152542373
"Hot stable",25.4,0.388457943502825
"Hot stable",25.5,0.387700564971751
"Hot stable",25.6,0.386784542372881
"Hot stable",25.7,0.385713401129943
"Hot stable",25.8,0.384490666666667
"Hot stable",25.9,0.38311986440678
"Hot stable",26,0.381604519774011
"Hot stable",26.1,0.37994815819209
"Hot stable",26.2,0.378154305084746
"Hot stable",26.3,0.376226485875706
"Hot stable",26.4,0.374168225988701
"Hot stable",26.5,0.371983050847458
"Hot stable",26.6,0.369674485875706
"Hot stable",26.7,0.367246056497175
"Hot stable",26.8,0.364701288135593
"Hot stable",26.9,0.362043706214689
"Hot stable",27,0.359276836158192
"Hot stable",27.1,0.35640420338983
"Hot stable",27.2,0.353429333333333
"Hot stable",27.3,0.350355751412429
"Hot stable",27.4,0.347186983050848
"Hot stable",27.5,0.343926553672316
"Hot stable",27.6,0.340577988700565
"Hot stable",27.7,0.337144813559322
"Hot stable",27.8,0.333630553672316
"Hot stable",27.9,0.330038734463277
"Hot stable",28,0.326372881355932
"Hot stable",28.1,0.322636519774011
"Hot stable",28.2,0.318833175141243
"Hot stable",28.3,0.314966372881356
"Hot stable",28.4,0.311039638418079
"Hot stable",28.5,0.307056497175141
"Hot stable",28.6,0.303020474576271
"Hot stable",28.7,0.298935096045198
"Hot stable",28.8,0.29480388700565
"Hot stable",28.9,0.290630372881356
"Hot stable",29,0.286418079096045
"Hot stable",29.1,0.282170531073446
"Hot stable",29.2,0.277891254237288
"Hot stable",29.3,0.273583774011299
"Hot stable",29.4,0.269251615819209
"Hot stable",29.5,0.264898305084746
"Hot stable",29.6,0.260527367231638
"Hot stable",29.7,0.256142327683616
"Hot stable",29.8,0.251746711864407
"Hot stable",29.9,0.24734404519774
"Hot stable",30,0.242937853107345
"Hot stable",30.1,0.238531661016949
"Hot stable",30.2,0.234128994350282
"Hot stable",30.3,0.229733378531073
"Hot stable",30.4,0.225348338983051
"Hot stable",30.5,0.220977401129943
"Hot stable",30.6,0.21662409039548
"Hot stable",30.7,0.21229193220339
"Hot stable",30.8,0.207984451977401
"Hot stable",30.9,0.203705175141243
"Hot stable",31,0.199457627118644
"Hot stable",31.1,0.195245333333333
"Hot stable",31.2,0.191071819209039
"Hot stable",31.3,0.186940610169491
"Hot stable",31.4,0.182855231638418
"Hot stable",31.5,0.178819209039548
"Hot stable",31.6,0.17483606779661
"Hot stable",31.7,0.170909333333333
"Hot stable",31.8,0.167042531073446
"Hot stable",31.9,0.163239186440678
"Hot stable",32,0.159502824858757
"Hot stable",32.1,0.155836971751412
"Hot stable",32.2,0.152245152542373
"Hot stable",32.3,0.148730892655367
"Hot stable",32.4,0.145297717514124
"Hot stable",32.5,0.141949152542373
"Hot stable",32.6,0.138688723163842
"Hot stable",32.7,0.13551995480226
"Hot stable",32.8,0.132446372881356
"Hot stable",32.9,0.129471502824859
"Hot stable",33,0.126598870056497
"Hot stable",33.1,0.123832
"Hot stable",33.2,0.121174418079096
